record_id,utility_id_ferc1,report_year,plant_name_ferc1,fuel_type_code_pudl,fuel_unit,fuel_qty_burned,fuel_mmbtu_per_unit,fuel_cost_per_unit_burned,fuel_cost_per_unit_delivered,fuel_cost_per_mmbtu
f1_fuel_1994_12_63_0_13,63,1994,willow glen,gas,mcf,53904787.0,1.047,2.231,0.0,2.085
f1_fuel_1994_12_63_1_2,63,1994,*lewis creek,gas,mcf,24505065.0,1.03,1.991,0.0,1.973
f1_fuel_1994_12_63_1_4,63,1994,sabine,gas,mcf,89379732.0,1.038,2.262,0.0,2.14
f1_fuel_1994_12_63_1_7,63,1994,*b.c.2 ut3,coal,ton,1133584.0,14.44,22.621,0.0,1.567
f1_fuel_1994_12_63_1_11,63,1994,*r.s.nelson uts.3&4,gas,mcf,16958106.0,1.053,1.954,0.0,1.928
f1_fuel_1994_12_64_0_1,64,1994,hardee power,gas,mcf,2488.0,1.038,2.389,2.389,2.301
f1_fuel_1994_12_68_0_1,68,1994,cedar bayou,gas,mcf,71132513.0,1.0250000000000001,1.971,1.915,1.923
f1_fuel_1994_12_68_0_2,68,1994,cedar bayou,oil,bbl,36907.0,6.40101,36.078,10.411,5.636
f1_fuel_1994_12_68_0_7,68,1994,deepwater,gas,mcf,1430240.0,1.032,2.274,2.222,2.203
f1_fuel_1994_12_68_0_10,68,1994,greens bayou,gas,mcf,8428193.0,1.027,1.93,1.883,1.879
f1_fuel_1994_12_68_0_13,68,1994,limestone,coal,ton,8960362.0,13.082,14.492,11.395,1.108
f1_fuel_1994_12_68_0_14,68,1994,limestone,gas,mcf,1394990.0,1.0230000000000001,1.917,1.924,1.873
f1_fuel_1994_12_68_0_15,68,1994,limestone,oil,bbl,710.0,5.81973,35.696,21.234,6.134
f1_fuel_1994_12_68_1_4,68,1994,p.h. robinson,gas,mcf,82247255.0,1.03,1.855,1.992,1.802
f1_fuel_1994_12_68_1_7,68,1994,s.r.berton,gas,mcf,9180120.0,1.029,2.106,2.058,2.048
f1_fuel_1994_12_68_1_10,68,1994,t.h.wharton,gas,mcf,4706705.0,1.0219999999999998,2.12,2.073,2.075
f1_fuel_1994_12_68_1_13,68,1994,w.a.parish,coal,ton,10433212.0,16.596,26.392,24.189,1.59
f1_fuel_1994_12_68_1_14,68,1994,w.a.parish,gas,mcf,22284623.0,1.0150000000000001,1.977,1.934,1.947
f1_fuel_1994_12_68_2_1,68,1994,webster,gas,mcf,3062264.0,1.024,2.044,1.984,1.996
f1_fuel_1994_12_68_2_4,68,1994,greens bayou,gas,mcf,741712.0,1.037,2.208,2.149,2.13
f1_fuel_1994_12_68_2_5,68,1994,greens bayou,oil,bbl,1380.0,5.784072,139.711,33.354,24.154
f1_fuel_1994_12_68_2_7,68,1994,sr bertron,gas,mcf,29158.0,1.011,1.987,1.931,1.965
f1_fuel_1994_12_68_2_10,68,1994,t.h.wharton,gas,mcf,13275141.0,1.014,2.094,2.035,2.067
f1_fuel_1994_12_68_2_11,68,1994,t.h.wharton,oil,bbl,6997.0,5.880083999999999,89.409,33.125,15.205
f1_fuel_1994_12_68_2_13,68,1994,w.a.parish,gas,mcf,9548.0,1.032,2.016,1.963,1.955
f1_fuel_1994_12_68_3_1,68,1994,h.o. clarke,gas,mcf,63034.0,1.013,2.245,2.192,2.217
f1_fuel_1994_12_68_3_4,68,1994,webster,gas,mcf,10053.0,1.031,2.263,2.206,2.195
f1_fuel_1994_12_68_3_7,68,1994,phrobinson,gas,mcf,3184.0,1.02,2.259,2.172,2.215
f1_fuel_1994_12_70_0_1,70,1994,boardman,coal,ton,225844.0,17.842,21.28,20.19,1.19
f1_fuel_1994_12_70_0_4,70,1994,valmy,coal,ton,707111.0,20.506,42.36,41.0,2.07
f1_fuel_1994_12_70_0_7,70,1994,jim bridg,coal,ton,3018813.0,18.814,19.52,19.05,1.04
f1_fuel_1994_12_70_0_9,70,1994,jim bridg,oil,bbl,9597.0,5.880000000000001,31.0,26.78,5.27
f1_fuel_1994_12_72_0_1,72,1994,clifty creek,coal,ton,3916595.0,22.692,23.82,22.98,1.05
f1_fuel_1994_12_127_0_7,127,1994,kammer,coal,ton,1786648.0,24.258,27.12,25.35,1.118
f1_fuel_1994_12_127_0_10,127,1994,amos opco share,coal,ton,1806549.0,24.592,44.13,42.99,1.795
f1_fuel_1994_12_127_0_11,127,1994,amos opco share,oil,bbl,11680.0,5.8327919999999995,31.19,21.0,5.347
f1_fuel_1994_12_127_0_13,127,1994,amos total plant,coal,ton,5327381.0,24.538,44.31,42.94,1.806
f1_fuel_1994_12_127_1_1,127,1994,cardinal-op share,coal,ton,1867942.0,24.17,38.79,38.74,1.605
f1_fuel_1994_12_127_1_4,127,1994,cardinal tot. plt.,coal,ton,4008477.0,24.194,39.49,38.95,1.632
f1_fuel_1994_12_127_1_7,127,1994,mitchell,coal,ton,3448905.0,24.334000000000003,34.76,34.18,1.429
f1_fuel_1994_12_127_1_10,127,1994,sporn opco share,coal,ton,955424.0,24.336,40.26,35.76,1.654
f1_fuel_1994_12_127_1_11,127,1994,sporn opco share,oil,bbl,34781.0,5.742827999999999,32.18,30.51,5.604
f1_fuel_1994_12_74_0_1,74,1994,perry k & w,coal,ton,2240.0,23.724,30.333,27.135,1.322
f1_fuel_1994_12_74_0_3,74,1994,perry k & w,other,,2654942.0,0.1,0.044,0.0,0.44
f1_fuel_1994_12_74_0_4,74,1994,petersburg,coal,ton,4699430.0,22.406,23.796,23.523,1.062
f1_fuel_1994_12_74_0_7,74,1994,e.w. stout,coal,ton,1298400.0,22.512,27.152,26.375,1.206
f1_fuel_1994_12_74_0_10,74,1994,h.t. pritchard,coal,ton,286414.0,22.464000000000002,29.029,26.983,1.292
f1_fuel_1994_12_74_0_14,74,1994,e.w. stout,gas,mcf,107210.0,1.012,2.9,2.2,2.865
f1_fuel_1994_12_75_0_1,75,1994,"m.l. kapp, ia",coal,ton,455724.0,23.064,33.719,34.13,1.462
f1_fuel_1994_12_75_0_3,75,1994,"m.l. kapp, ia",gas,mcf,37743.0,1.019,2.803,2.803,2.751
f1_fuel_1994_12_75_0_4,75,1994,"dubuque, ia",coal,ton,92326.0,22.282,45.566,45.63,2.045
f1_fuel_1994_12_75_0_6,75,1994,"dubuque, ia",gas,mcf,20995.0,1.0,3.012,3.012,3.012
f1_fuel_1994_12_75_0_7,75,1994,"lansing,ia",coal,ton,589607.0,17.272,41.139,40.157,2.382
f1_fuel_1994_12_75_0_10,75,1994,"fox lake, mn",coal,ton,14942.0,22.186,34.708,34.332,1.564
f1_fuel_1994_12_75_0_12,75,1994,"fox lake, mn",gas,mcf,2698763.0,1.0,2.08,2.08,2.08
f1_fuel_1994_12_75_0_13,75,1994,"neal, ia",coal,ton,633101.0,16.882,12.689,12.59,0.752
f1_fuel_1994_12_75_1_1,75,1994,"louisa, ia",coal,ton,107050.0,16.448,17.678,17.982,1.075
f1_fuel_1994_12_75_1_2,75,1994,"louisa, ia",oil,bbl,11.0,5.8126739999999995,40.361,0.0,6.943
f1_fuel_1994_12_75_1_3,75,1994,"louisa, ia",gas,mcf,6651.0,1.02,2.724,2.724,2.671
f1_fuel_1994_12_77_2_11,77,1994,oyster creek,nuclear,kgU,578.0,0.067426,44009.19,0.0,0.65
f1_fuel_1994_12_77_2_14,77,1994,tmi unit #1,nuclear,kgU,290.0,0.061894,33204.94,0.0,0.54
f1_fuel_1994_12_79_0_1,79,1994,montrose,coal,ton,1683169.0,16.604,15.905,15.847,0.958
f1_fuel_1994_12_79_0_4,79,1994,hawthorn,coal,ton,1356079.0,17.658,16.519,16.419,0.936
f1_fuel_1994_12_79_0_5,79,1994,hawthorn,gas,mcf,374434.0,1.0,2.224,2.262,2.224
f1_fuel_1994_12_79_0_10,79,1994,la cygne,coal,ton,2552059.0,17.122,14.595,14.539,0.852
f1_fuel_1994_12_79_1_10,79,1994,iatan,coal,ton,1892795.0,17.424,14.512,14.204,0.833
f1_fuel_1994_12_80_0_1,80,1994,murray gill,gas,mcf,4087772.0,0.969,2.132,2.132,2.199
f1_fuel_1994_12_80_0_4,80,1994,gordon evans,gas,mcf,7719274.0,0.9600000000000001,1.784,1.784,1.858
f1_fuel_1994_12_80_0_10,80,1994,lacygne #1,coal,ton,1178770.0,17.41,13.58,14.11,0.78
f1_fuel_1994_12_80_0_13,80,1994,lacygne #2,coal,ton,1461860.0,16.88,12.82,12.3,0.761
f1_fuel_1994_12_80_1_4,80,1994,jeffrey,coal,ton,1427143.0,16.462,18.42,18.55,1.119
f1_fuel_1994_12_191_1_7,191,1994,jeffrey,coal,ton,4566782.0,16.462,18.42,18.55,1.119
f1_fuel_1994_12_85_0_1,85,1994,glenwood,gas,mcf,6232249.0,1.013,2.46,2.46,2.46
f1_fuel_1994_12_85_1_9,85,1994,southamptn,oil,bbl,2206.0,5.835396,29.73,28.05,5.19
f1_fuel_1994_12_85_1_12,85,1994,southold,oil,bbl,709.0,5.825022000000001,28.21,28.36,5.19
f1_fuel_1994_12_85_1_15,85,1994,west babylon,oil,bbl,3586.0,5.821704,29.55,30.09,5.12
f1_fuel_1994_12_85_2_9,85,1994,port jeff,oil,bbl,873.0,5.80377,28.94,23.8,8.42
f1_fuel_1994_12_85_2_15,85,1994,northport,oil,bbl,969.0,5.878236,27.81,31.21,8.84
f1_fuel_1994_12_85_3_9,85,1994,glenwood,oil,bbl,11193.0,5.809482,32.83,29.15,5.66
f1_fuel_1994_12_85_3_15,85,1994,shoreham,oil,bbl,2236.0,5.904486,34.58,33.88,6.05
f1_fuel_1994_12_85_4_9,85,1994,holtsville,oil,bbl,136863.0,5.827038,30.61,31.35,5.26
f1_fuel_1994_12_85_4_12,85,1994,nine mile point 2,nuclear,mmbtu,16614614.0,0.011008,0.484,0.0,0.484
f1_fuel_1994_12_96_0_1,96,1994,portland,coal,ton,634687.0,25.91,43.363,38.937,1.636
f1_fuel_1994_12_96_0_4,96,1994,titus,coal,ton,466457.0,25.428,44.232,40.36,1.714
f1_fuel_1994_12_96_0_7,96,1994,conemaugh,coal,ton,685914.0,24.875999999999998,31.439,30.125,1.246
f1_fuel_1994_12_96_0_8,96,1994,conemaugh,gas,mcf,72582.0,1.036,2.905,2.905,2.804
f1_fuel_1994_12_96_0_13,96,1994,three mile isld #1,nuclear,kgU,580.0,0.061891,34571.0,0.0,0.559
f1_fuel_1994_12_96_1_1,96,1994,titus,oil,bbl,2265.0,5.825526,32.763,25.215,5.624
f1_fuel_1994_12_96_1_3,96,1994,titus,gas,mcf,42883.0,1.031976,3.359,3.348,3.255
f1_fuel_1994_12_96_1_6,96,1994,hunterstown,gas,mcf,197028.0,1.035571,3.05,3.078,2.945
f1_fuel_1994_12_96_2_3,96,1994,mountain,gas,mcf,99640.0,1.037835,3.336,3.319,3.214
f1_fuel_1994_12_96_2_9,96,1994,portland,gas,mcf,148480.0,0.934811,2.961,3.342,3.168
f1_fuel_1994_12_97_0_1,97,1994,council bluffs #3,coal,ton,1144823.0,16.398,13.587,13.103,0.829
f1_fuel_1994_12_97_0_4,97,1994,neal #3,coal,ton,723790.0,16.988,13.844,13.156,0.847
f1_fuel_1994_12_97_0_5,97,1994,neal #3,gas,mcf,27406.0,0.98504,3.578,3.578,3.632
f1_fuel_1994_12_97_0_8,97,1994,river hill,gas,mcf,228281.0,1.00919,2.542,2.542,2.519
f1_fuel_1994_12_97_0_9,97,1994,river hill,oil,bbl,914.0,5.711790000000001,29.022,22.741,5.081
f1_fuel_1994_12_97_0_11,97,1994,sycamore,gas,mcf,297987.0,1.013605,2.379,2.379,2.347
f1_fuel_1994_12_97_0_13,97,1994,ottumwa,coal,ton,809458.0,16.664,17.158,16.219,1.03
f1_fuel_1994_12_97_1_1,97,1994,council bluffs #1,coal,ton,171563.0,16.414,13.779,13.103,0.839
f1_fuel_1994_12_97_1_2,97,1994,council bluffs #1,gas,mcf,18050.0,1.002271,3.309,3.309,3.302
f1_fuel_1994_12_97_1_4,97,1994,council bluffs #2,coal,ton,213750.0,16.424,12.869,13.103,0.784
f1_fuel_1994_12_97_1_5,97,1994,council bluffs #2,gas,mcf,26361.0,0.999507,3.441,3.441,3.442
f1_fuel_1994_12_97_1_7,97,1994,neal #1,coal,ton,483476.0,17.75,16.74,16.438,0.975
f1_fuel_1994_12_97_1_8,97,1994,neal #1,gas,mcf,105535.0,0.988667,4.186,4.186,4.234
f1_fuel_1994_12_97_1_10,97,1994,neal #4,coal,ton,1031405.0,16.906000000000002,14.005,13.364,0.842
f1_fuel_1994_12_97_1_13,97,1994,neal #2,coal,ton,667460.0,19.066,20.186,19.291,1.1
f1_fuel_1994_12_97_1_14,97,1994,neal #2,gas,mcf,104893.0,0.989008,5.444,5.444,5.505
f1_fuel_1994_12_97_2_2,97,1994,merl parr,gas,mcf,19710.0,1.030391,3.316,3.316,3.218
f1_fuel_1994_12_97_2_7,97,1994,louisa,coal,ton,704453.0,16.452,20.177,19.622,1.237
f1_fuel_1994_12_97_2_8,97,1994,louisa,gas,mcf,64830.0,1.021024,2.784,2.784,2.727
f1_fuel_1994_12_97_2_9,97,1994,louisa,oil,bbl,117.0,5.772228,42.657,0.0,7.39
f1_fuel_1994_12_97_2_14,97,1994,electrifarm,gas,mcf,404951.0,1.037316,2.274,2.274,2.192
f1_fuel_1994_12_98_0_1,98,1994,boswell,coal,ton,3240762.0,17.828,18.93,18.85,1.06
f1_fuel_1994_12_98_0_4,98,1994,laskin,coal,ton,147382.0,17.826,19.33,20.95,1.08
f1_fuel_1994_12_99_0_1,99,1994,eaton,other,bbl,75.0,0.139136,0.53,0.0,3.83
f1_fuel_1994_12_99_0_2,99,1994,eaton,gas,mcf,169957.0,1.021988,2.38,0.0,2.33
f1_fuel_1994_12_99_0_5,99,1994,sweatt,gas,mcf,264594.0,1.019581,2.47,0.0,2.42
f1_fuel_1994_12_99_0_8,99,1994,sweatt a,gas,mcf,37048.0,1.019353,3.65,0.0,3.58
f1_fuel_1994_12_99_0_10,99,1994,watson,gas,mcf,2424498.0,1.056391,2.11,0.0,2.0
f1_fuel_1994_12_99_0_11,99,1994,watson,coal,ton,1060738.0,24.971997,34.84,0.0,1.4
f1_fuel_1994_12_99_0_13,99,1994,watson a,gas,mcf,52926.0,1.059593,2.27,0.0,2.14
f1_fuel_1994_12_99_1_1,99,1994,daniel,other,bbl,4442.0,0.138452,0.51,0.0,3.7
f1_fuel_1994_12_99_1_2,99,1994,daniel,coal,ton,1064646.0,21.924844,35.7,0.0,2.01
f1_fuel_1994_12_99_1_4,99,1994,greene co.,other,bbl,2473.0,0.138032,0.53,0.0,3.87
f1_fuel_1994_12_99_1_5,99,1994,greene co.,coal,ton,544421.0,24.218456,34.18,0.0,1.41
f1_fuel_1994_12_36_0_7,36,1994,bowline(e),gas,mcf,13169845.0,1.034,239.08,0.0,2.312
f1_fuel_1994_12_36_0_13,36,1994,astoria,gas,mcf,29215570.0,1.035,264.12,0.0,2.5513
f1_fuel_1994_12_36_1_1,36,1994,roseton (f),gas,mcf,4785708.0,1.016,235.91,0.0,2.3221000000000003
f1_fuel_1994_12_36_1_4,36,1994,arthur kill,gas,mcf,7997665.0,1.031,268.79,0.0,2.6061
f1_fuel_1994_12_36_1_10,36,1994,ravenswood,gas,mcf,25038832.0,1.036,257.14,0.0,2.4817
f1_fuel_1994_12_27_0_1,27,1994,miami fort 5 & 6,coal,ton,330930.0,24.082,34.98,33.31,1.509
f1_fuel_1994_12_27_0_4,27,1994,w. c. beckjord 1 - 5,coal,ton,872064.0,23.654,39.5,37.1,1.685
f1_fuel_1994_12_27_0_7,27,1994,wcb #6,coal,ton,786202.0,23.45,38.52,36.98,1.649
f1_fuel_1994_12_27_0_10,27,1994,w.c. beckjord #6-cge,coal,ton,331752.0,23.456,38.55,37.08,1.649
f1_fuel_1994_12_27_1_1,27,1994,j. m. stuart total,coal,ton,6360780.0,22.802,32.77,31.9,1.441
f1_fuel_1994_12_27_1_4,27,1994,j.m. stuart cge shar,coal,ton,2490058.0,22.802,32.75,31.89,1.44
f1_fuel_1994_12_27_1_7,27,1994,conesville,coal,ton,1286085.0,24.006,45.12,43.23,1.883
f1_fuel_1994_12_27_1_10,27,1994,conesville #4 cge,coal,ton,480247.0,24.028000000000002,46.08,44.52,1.921
f1_fuel_1994_12_27_2_1,27,1994,miami fort 7&8 total,coal,ton,2357727.0,24.216,37.41,35.64,1.549
f1_fuel_1994_12_27_2_4,27,1994,miami fort 7&8 - cge,coal,ton,1516843.0,24.233999999999998,37.52,35.77,1.553
f1_fuel_1994_12_27_2_7,27,1994,east bend,coal,ton,1487708.0,24.194,34.9,34.82,1.447
f1_fuel_1994_12_27_2_10,27,1994,east bend #2 cge,coal,ton,1083513.0,24.195999999999998,34.88,33.22,1.4464
f1_fuel_1994_12_27_2_14,27,1994,woodsdale,gas,mcf,1386868.0,1.026,3.3,3.3,3.443
f1_fuel_1994_12_27_3_1,27,1994,killen #2 total,coal,ton,1255820.0,24.548000000000002,36.33,36.73,1.509
f1_fuel_1994_12_27_3_4,27,1994,killen #2 cge share,coal,ton,430663.0,24.556,36.35,36.7,1.51
f1_fuel_1994_12_27_4_1,27,1994,zimmer #1 total,coal,ton,35063261.0,24.084,25.39,27.71,1.063
f1_fuel_1994_12_27_4_4,27,1994,zimmer #1 cge share,coal,ton,1641744.0,24.084,25.39,24.47,1.064
f1_fuel_1994_12_30_0_2,30,1994,ashtabula,coal,ton,843174.0,24.84,35.3,35.32,1.421
f1_fuel_1994_12_30_0_5,30,1994,avon lake,coal,ton,1319994.0,25.296,35.14,35.34,1.3893000000000002
f1_fuel_1994_12_30_0_11,30,1994,bruce mansfield,coal,ton,1191286.0,24.07,39.95,40.22,1.6596000000000002
f1_fuel_1994_12_30_1_8,30,1994,eastlake,coal,ton,1885806.0,25.712,39.71,33.22,1.5444
f1_fuel_1994_12_30_1_11,30,1994,lake shore,coal,ton,110612.0,26.916,44.24,49.86,1.6435
f1_fuel_1994_12_52_0_2,52,1994,independence,coal,ton,749391.0,17.21,29.284,29.284,1.702
f1_fuel_1994_12_52_0_3,52,1994,independence,oil,bbl,12327.0,5.784198,30.721,30.721,5.311
f1_fuel_1994_12_52_0_5,52,1994,robert ritchie,gas,mcf,4849531.0,1.001367,1.694,1.694,1.692
f1_fuel_1994_12_127_1_13,127,1994,sporn total plant,coal,ton,1338459.0,24.334000000000003,40.14,35.79,1.65
f1_fuel_1994_12_127_1_14,127,1994,sporn total plant,oil,bbl,48750.0,5.742827999999999,32.18,30.51,5.604
f1_fuel_1994_12_135_0_1,135,1994,eddystone,coal,ton,1151559.0,26.14,42.19,39.61,1.61
f1_fuel_1994_12_135_0_2,135,1994,eddystone,gas,mcf,6027964.0,1.031,2.28,2.28,2.21
f1_fuel_1994_12_135_0_4,135,1994,cromby,coal,ton,248618.0,26.0,39.1,38.73,1.5
f1_fuel_1994_12_135_0_5,135,1994,cromby,gas,mcf,6388459.0,1.031,2.39,2.39,2.32
f1_fuel_1994_12_135_0_13,135,1994,keystone,coal,ton,976427.0,24.604,36.05,35.07,1.45
f1_fuel_1994_12_135_1_1,135,1994,conemaugh (g),coal,ton,863962.0,24.878,30.12,30.13,1.21
f1_fuel_1994_12_135_1_2,135,1994,conemaugh (g),gas,mcf,277277.0,1.03,3.29,3.29,3.19
f1_fuel_1994_12_69_0_2,69,1994,daec - 70%,nuclear,gramsU,400262.0,7.8e-05,52.15,0.0,0.67
f1_fuel_1994_12_69_0_5,69,1994,daec - 100%,nuclear,gramsU,571804.0,7.8e-05,50.54,0.0,0.66
f1_fuel_1994_12_69_0_9,69,1994,"prcr 1,2,3",gas,mcf,17253.0,1.018,3.23,3.23,3.29
f1_fuel_1994_12_69_0_10,69,1994,prairie creek #4,coal,ton,564810.0,17.285999999999998,18.53,19.27,1.07
f1_fuel_1994_12_69_1_1,69,1994,sixth street,coal,ton,125934.0,21.49,31.94,37.76,1.49
f1_fuel_1994_12_69_1_3,69,1994,sixth street,gas,mcf,177254.0,1.021,3.25,3.25,3.32
f1_fuel_1994_12_69_1_4,69,1994,sixth street cont.,coal,ton,15393.0,21.462,32.52,20.03,1.51
f1_fuel_1994_12_69_1_7,69,1994,sutherland,coal,ton,480879.0,19.376,16.97,13.11,0.88
f1_fuel_1994_12_69_1_9,69,1994,sutherland,gas,mcf,543952.0,1.013,2.47,2.47,2.53
f1_fuel_1994_12_69_1_13,69,1994,ottumwa,coal,ton,1331036.0,16.666,15.83,15.93,0.95
f1_fuel_1994_12_69_2_1,69,1994,george neal #3,coal,ton,460584.0,16.965999999999998,13.45,12.31,0.79
f1_fuel_1994_12_69_2_3,69,1994,george neal #3,gas,mcf,17581.0,1.0,3.62,3.62,3.62
f1_fuel_1994_12_69_2_6,69,1994,grinnell,gas,mcf,8813.0,1.014,2.47,2.47,2.5
f1_fuel_1994_12_69_2_7,69,1994,burlington,coal,ton,570509.0,17.31,16.8,15.56,0.97
f1_fuel_1994_12_87_0_2,87,1994,little gypsy,gas,mcf,31770155.0,1.035648,2.311,2.311,2.231
f1_fuel_1994_12_87_0_5,87,1994,ninemile point,gas,mcf,52128882.0,1.046509,2.282,2.282,2.181
f1_fuel_1994_12_87_0_8,87,1994,sterlingtn,gas,mcf,3509932.0,1.060335,2.004,2.004,1.89
f1_fuel_1994_12_87_0_9,87,1994,sterlingtn,oil,bbl,8149.0,5.772228,154.648,154.648,26.792
f1_fuel_1994_12_87_0_11,87,1994,waterford 1&2,gas,mcf,24309127.0,1.034127,2.459,2.459,2.378
f1_fuel_1994_12_87_0_12,87,1994,waterford 1&2,oil,bbl,102545.0,6.37749,56.644,56.644,8.882
f1_fuel_1994_12_87_1_11,87,1994,waterford 3,nuclear,mwhth,25301124.0,3.4126,1.644,0.0,0.482
f1_fuel_1994_12_87_2_11,87,1994,buras,gas,mcf,1661.0,1.084889,7.202,7.202,6.638
f1_fuel_1994_12_87_2_12,87,1994,buras,oil,bbl,2754.0,5.78466,61.546,61.546,10.64
f1_fuel_1994_12_88_0_2,88,1994,mill creek,coal,ton,3209977.0,23.114,27.224,26.083,1.172
f1_fuel_1994_12_88_0_5,88,1994,cane run,coal,ton,1129768.0,23.072,27.704,26.913,1.195
f1_fuel_1994_12_88_0_8,88,1994,trimble co,coal,ton,1060013.0,22.748,23.396,22.255,1.027
f1_fuel_1994_12_88_0_10,88,1994,cane run,gas,mcf,12604.0,1.025,0.027,0.027,2.605
f1_fuel_1994_12_88_0_14,88,1994,paddy's run,gas,mcf,16533.0,1.025,2.505,2.505,2.444
f1_fuel_1994_12_88_1_5,88,1994,waterside,gas,mcf,14928.0,1.025,2.681,2.681,2.616
f1_fuel_1994_12_191_1_10,191,1994,jeffrey,coal,ton,7408150.0,16.462,18.28,18.42,1.111
f1_fuel_1994_12_121_0_7,121,1994,bay front,coal,ton,34590.0,13.482,23.559,18.67,1.747
f1_fuel_1994_12_121_0_8,121,1994,bay front,gas,mcf,679530.0,1.012026,2.48,2.48,2.447
f1_fuel_1994_12_121_0_9,121,1994,bay front,waste,ton,207242.0,0.207242,9.325,8.213,0.877
f1_fuel_1994_12_121_0_10,121,1994,flambeau station,gas,mcf,89929.0,1.01925,2.446,2.446,2.4
f1_fuel_1994_12_121_0_13,121,1994,french island,waste,ton,120136.0,0.003033,6.682,3.23,1.102
f1_fuel_1994_12_121_0_14,121,1994,french island,waste,ton,51728.0,0.005846,-35.1,-35.38,-3.003
f1_fuel_1994_12_121_0_15,121,1994,french island,gas,mcf,783.0,1.010603,5.047,5.036,4.994
f1_fuel_1994_12_122_0_2,122,1994,big stone (1),coal,ton,531226.0,12.097999999999999,13.28,13.13,1.1
f1_fuel_1994_12_122_0_4,122,1994,coyote (1),coal,ton,213552.0,13.844000000000001,11.26,10.99,0.86
f1_fuel_1994_12_122_0_7,122,1994,neal #4,coal,ton,248983.0,16.9,12.5,11.95,0.74
f1_fuel_1994_12_102_0_4,102,1994,j. e. corette,gas,mcf,511460.0,1.13,1.183,1.183,1.149
f1_fuel_1994_12_102_0_5,102,1994,j. e. corette,coal,ton,702946.0,18.131999999999998,12.342,12.342,0.681
f1_fuel_1994_12_102_0_13,102,1994,colstrip 3&4,oil,bbl,5671.0,5.922,27.998,27.998,8.34
f1_fuel_1994_12_102_0_14,102,1994,colstrip 3&4,coal,ton,2057155.0,17.028000000000002,12.507,12.507,0.734
f1_fuel_1994_12_102_1_5,102,1994,colstrip 1&2,coal,ton,1349120.0,17.2,9.702,9.702,0.564
f1_fuel_1994_12_122_0_10,122,1994,"huron, gt",gas,mmbtu,10456.0,1.0,2.15,2.15,2.15
f1_fuel_1994_12_122_0_13,122,1994,yankton new,gas,mmbtu,3100.0,1.0,3.13,3.13,3.13
f1_fuel_1994_12_122_1_10,122,1994,huron ct,gas,mmbtu,42077.0,1.0,2.16,2.16,2.16
f1_fuel_1994_12_193_0_2,193,1994,valley - unit 1,coal,ton,192460.0,25.944,43.963,43.963,1.6946
f1_fuel_1994_12_193_0_3,193,1994,valley - unit 1,gas,mcf,62138.0,1.01,321.336,321.336,2.4771
f1_fuel_1994_12_193_0_5,193,1994,valley - unit 2,coal,ton,233652.0,25.962,44.315,44.315,1.70687
f1_fuel_1994_12_193_0_6,193,1994,valley - unit 2,gas,mcf,26232.0,1.01,309.851,309.851,2.6830399999999996
f1_fuel_1994_12_193_0_8,193,1994,valley-tot,coal,ton,426112.0,25.954,44.156,44.156,1.8460900000000002
f1_fuel_1994_12_193_0_9,193,1994,valley-tot,gas,mcf,88370.0,1.01,289.429,289.429,2.53336
f1_fuel_1994_12_193_0_12,193,1994,pt. wash.-unit 1,coal,ton,54199.0,25.308,38.231,38.231,1.51062
f1_fuel_1994_12_193_0_15,193,1994,pt. wash-unit 2,coal,ton,81288.0,25.503999999999998,38.236,38.236,1.4991800000000002
f1_fuel_1994_12_193_1_3,193,1994,pt. wash-unit 3,coal,ton,83792.0,25.804000000000002,38.228,38.228,1.48148
f1_fuel_1994_12_193_1_6,193,1994,pt. wash-unit 4,coal,ton,29323.0,25.902,38.249,38.249,1.47664
f1_fuel_1994_12_193_1_11,193,1994,pt. wash-total,gas,mcf,71203.0,1.01,275.188,275.188,2.7328699999999997
f1_fuel_1994_12_193_1_12,193,1994,pt. wash-total,coal,ton,248602.0,25.61,38.233,38.233,1.49295
f1_fuel_1994_12_193_1_15,193,1994,presque isle-unit 1,coal,ton,1586.0,24.972,42.988,42.988,1.72143
f1_fuel_1994_12_193_2_3,193,1994,presque isle-unit 2,coal,ton,5363.0,24.882,40.766,40.766,1.6383400000000001
f1_fuel_1994_12_193_2_6,193,1994,presque isle-unit 3,coal,ton,131791.0,25.032,38.804,38.804,1.5502000000000002
f1_fuel_1994_12_193_2_9,193,1994,pi-unit 4,coal,ton,127874.0,25.058,38.956,38.956,1.55471
f1_fuel_1994_12_193_2_12,193,1994,presque isle-unit 5,coal,ton,209389.0,25.016000000000002,38.425,38.425,1.5360900000000002
f1_fuel_1994_12_193_2_15,193,1994,presque isle-unit 6,coal,ton,220399.0,25.062,38.321,38.321,1.52904
f1_fuel_1994_12_193_3_3,193,1994,presque isle-unit 7,coal,ton,286088.0,17.988,34.467,34.467,1.91612
f1_fuel_1994_12_193_3_6,193,1994,presque isle-unit 8,coal,ton,328765.0,18.002,32.66,32.66,1.81417
f1_fuel_1994_12_193_3_9,193,1994,pi-unit 9,coal,ton,317965.0,18.002,34.5,34.5,1.91635
f1_fuel_1994_12_193_3_12,193,1994,presque isle-total,coal,ton,1629220.0,21.008,35.871,35.871,1.70749
f1_fuel_1994_12_193_3_14,193,1994,so. oak creek-unit 5,gas,mcf,103372.0,1.01,295.31,295.31,2.62632
f1_fuel_1994_12_193_3_15,193,1994,so. oak creek-unit 5,coal,ton,505182.0,24.634,38.689,38.689,1.5705000000000002
